,price,room_bed,room_bath,lot_measure,ceil,coast,condition,quality,ceil_measure,basement,yr_built,zipcode,lat,long,furnished,yr_sold,age_sold,Have_basement,renovation_in_15to20_Years,renovation_in_10to15_Years,renovation_in_5to10_Years,renovation_in_0to5_Years
14192,819000,3,1.75,6000,1.5,0,3,8,1650,200,1913,98199,47.6528,-122.40100000000001,0,2014,101,1,0,1,0,0
14193,620000,3,2.25,4000,1.5,0,4,7,1450,270,1921,98105,47.6683,-122.286,0,2014,93,1,0,0,0,0
14194,729000,4,2.5,5608,2.0,0,3,9,2660,0,2003,98029,47.5449,-121.995,1,2015,12,0,0,0,0,0
14195,176000,3,2.25,5449,1.0,0,2,7,1180,360,1989,98023,47.29,-122.35799999999999,0,2014,25,1,0,0,0,0
14196,188500,2,1.75,2493,1.0,0,4,8,1240,0,1985,98198,47.3813,-122.322,0,2014,29,0,0,0,0,0
14197,765000,3,2.5,9752,2.0,0,3,8,2300,0,1968,98075,47.5825,-122.07600000000001,0,2015,47,0,0,1,0,0
14198,500000,3,1.5,6750,1.0,0,3,7,1280,760,1950,98117,47.7013,-122.369,0,2014,64,1,0,0,0,0
14199,519000,4,2.5,4500,2.0,0,3,8,3250,0,2009,98059,47.4944,-122.149,0,2014,5,0,0,0,0,0
14200,249000,3,1.0,14626,2.0,0,3,8,1752,0,2005,98032,47.3755,-122.27799999999999,0,2014,9,0,0,0,0,0
14201,799500,4,2.5,5750,2.0,0,3,8,2760,0,1993,98112,47.626999999999995,-122.303,0,2014,21,0,0,0,0,0
14202,453000,4,2.0,5100,1.0,0,3,8,1880,0,1952,98103,47.6872,-122.34899999999999,0,2014,62,0,0,0,0,0
14203,514000,3,2.25,54014,1.0,0,3,7,1450,810,1962,98072,47.7657,-122.131,0,2014,52,1,0,0,0,0
14204,375000,3,1.0,12500,1.5,0,3,7,1130,0,1954,98118,47.5491,-122.26799999999999,0,2014,60,0,0,0,0,0
14205,335000,3,1.5,9600,1.0,0,4,7,1560,0,1961,98033,47.6918,-122.163,0,2014,53,0,0,0,0,0
14206,415000,4,2.0,9600,1.0,0,5,7,1610,0,1967,98056,47.5327,-122.186,0,2014,47,0,0,0,0,0
14207,273500,3,1.5,8314,1.0,0,3,7,1560,0,1962,98031,47.4117,-122.209,0,2015,53,0,0,0,0,0
14208,698000,4,3.5,5670,2.0,0,3,10,3630,0,1970,98056,47.5189,-122.206,1,2015,45,0,0,0,1,0
14209,390000,3,1.5,8676,1.0,0,4,8,1130,520,1979,98133,47.7471,-122.352,0,2014,35,1,0,0,0,0
14210,470000,4,2.5,14023,2.0,0,3,9,2310,0,1991,98019,47.7351,-121.964,1,2014,23,0,0,0,0,0
14211,265050,2,1.5,2119,2.0,0,3,7,800,0,2008,98106,47.553999999999995,-122.36200000000001,0,2014,6,0,0,0,0,0
14212,229000,2,1.0,5100,1.0,0,3,6,810,0,1955,98133,47.7317,-122.34299999999999,0,2014,59,0,0,0,0,0
14213,299000,3,1.75,15480,1.0,0,3,7,2100,0,1983,98001,47.2924,-122.271,0,2014,31,0,0,0,0,0
14214,611206,1,1.0,6300,1.0,0,3,8,1940,0,1963,98116,47.5782,-122.4,0,2015,52,0,0,0,0,0
14215,312000,3,2.5,25710,1.0,0,5,6,2070,0,1917,98022,47.2032,-121.964,0,2015,98,0,0,0,0,0
14216,449990,4,2.5,5539,2.0,0,3,8,2680,0,2013,98045,47.4759,-121.734,0,2014,1,0,0,0,0,0
14217,1160000,4,2.25,8051,1.5,0,4,10,2020,960,1935,98199,47.6426,-122.40899999999999,1,2014,79,1,0,0,0,0
14218,235000,3,1.0,6000,1.0,0,3,7,1210,0,1930,98178,47.4984,-122.22399999999999,0,2014,84,0,0,0,0,0
14219,291500,3,1.0,9238,1.5,0,5,6,880,0,1946,98155,47.7494,-122.319,0,2014,68,0,0,0,0,0
14220,441000,3,1.5,7200,1.0,0,3,7,1540,0,1968,98011,47.7357,-122.195,0,2015,47,0,0,0,0,0
14221,675000,3,3.25,2064,2.0,0,3,8,1220,290,2008,98109,47.6398,-122.345,0,2015,7,1,0,0,0,0
14222,248000,2,1.0,8600,1.0,0,4,4,770,0,1914,98027,47.5325,-122.031,0,2015,101,0,0,0,0,0
14223,750000,3,2.5,7745,2.0,0,3,9,2400,0,2001,98033,47.6734,-122.17299999999999,1,2015,14,0,0,0,0,0
14224,1050000,4,3.25,47480,2.0,0,3,10,4160,0,1995,98072,47.7266,-122.115,1,2014,19,0,0,0,0,0
14225,545000,3,1.75,5750,1.5,0,5,7,1450,250,1925,98126,47.5643,-122.38,0,2014,89,1,0,0,0,0
14226,600000,2,1.75,5000,1.0,0,2,7,880,300,1925,98107,47.6749,-122.398,0,2015,90,1,0,0,0,0
14227,272000,2,1.0,6300,1.0,0,4,6,670,0,1942,98126,47.5145,-122.374,0,2015,73,0,0,0,0,0
14228,579000,2,1.75,4500,1.0,0,3,8,1560,0,2004,98053,47.7128,-122.03200000000001,0,2015,11,0,0,0,0,0
14229,1300000,5,2.5,33310,2.0,0,4,11,4170,0,1991,98006,47.5455,-122.126,1,2015,24,0,0,0,0,0
14230,505000,2,1.0,5040,1.0,0,3,7,950,300,1920,98117,47.6959,-122.365,0,2014,94,1,0,0,0,0
14231,294000,2,1.0,5250,1.0,0,4,7,850,0,1950,98133,47.731,-122.34200000000001,0,2014,64,0,0,0,0,0
14232,325000,2,1.0,15120,1.0,0,4,6,990,0,1953,98011,47.7669,-122.206,0,2014,61,0,0,0,0,0
14233,279000,3,1.5,16738,1.5,0,4,5,1280,0,1932,98038,47.3895,-122.023,0,2014,82,0,0,0,0,0
14234,440000,2,1.0,4850,1.0,0,4,7,800,0,1944,98107,47.6639,-122.36399999999999,0,2014,70,0,0,0,0,0
14235,490000,3,2.0,12196,2.0,0,4,7,2370,0,1970,98033,47.6734,-122.176,0,2014,44,0,0,0,0,0
14236,341000,4,1.75,7665,1.0,0,4,8,1500,420,1975,98058,47.4476,-122.12799999999999,0,2014,39,1,0,0,0,0
14237,490000,4,1.75,9500,1.0,0,4,7,1090,780,1962,98033,47.7012,-122.18700000000001,0,2014,52,1,0,0,0,0
14238,660000,4,2.5,9120,2.0,0,4,8,2290,0,1977,98006,47.5613,-122.12799999999999,0,2014,37,0,0,0,0,0
14239,369946,3,2.5,4725,2.0,0,3,8,2420,0,2014,98038,47.371,-122.01799999999999,0,2014,0,0,0,0,0,0
14240,550000,4,1.0,15520,2.0,0,4,7,2420,0,1945,98006,47.5744,-122.137,0,2014,69,0,0,0,0,0
14241,304700,2,1.0,5995,1.0,0,4,7,740,0,1949,98133,47.7291,-122.337,0,2014,65,0,0,0,0,0
14242,280000,2,1.0,4662,1.0,0,5,6,910,0,1942,98106,47.5232,-122.354,0,2014,72,0,0,0,0,0
14243,480000,5,2.75,4780,2.0,0,3,8,2670,0,2013,98059,47.4866,-122.155,0,2015,2,0,0,0,0,0
14244,545000,3,1.75,51649,1.5,0,5,6,1700,0,1931,98059,47.4704,-122.07600000000001,0,2014,83,0,0,0,0,0
14245,320000,2,1.0,5820,1.0,0,3,7,1380,0,1918,98117,47.6875,-122.39200000000001,0,2014,96,0,0,0,0,0
14246,289950,3,2.25,9370,1.0,0,3,7,1390,350,1992,98198,47.391000000000005,-122.316,0,2014,22,1,0,0,0,0
14247,1310000,5,3.25,3200,1.5,0,5,10,1910,890,1932,98109,47.6421,-122.35,1,2014,82,1,0,1,0,0
14248,552000,3,1.0,2300,1.0,0,4,7,820,300,1912,98117,47.6797,-122.384,0,2014,102,1,0,0,0,0
14249,549900,2,1.75,936,2.0,0,3,8,940,200,2014,98105,47.6647,-122.28399999999999,0,2014,0,1,0,0,0,0
14250,685000,5,2.5,14455,2.0,0,5,9,2670,0,1958,98155,47.7565,-122.28399999999999,1,2014,56,0,0,0,0,0
14251,1240000,4,3.5,13224,2.0,0,3,10,3280,540,1990,98004,47.6005,-122.199,1,2014,24,1,0,0,0,0
14252,562000,3,1.5,8000,1.0,0,4,7,1830,0,1957,98008,47.6017,-122.12200000000001,0,2014,57,0,0,0,0,0
14253,800000,4,2.0,4400,1.0,0,3,7,1450,1000,1913,98102,47.6414,-122.32700000000001,0,2015,102,1,0,0,0,0
14254,332000,4,2.5,5737,2.0,0,3,7,2380,0,2010,98023,47.2815,-122.35600000000001,0,2014,4,0,0,0,0,0
14255,210000,2,1.0,4700,2.0,0,4,7,1520,0,1978,98092,47.3187,-122.182,0,2015,37,0,0,0,0,0
14256,300000,3,2.5,2614,2.0,0,3,7,1320,0,2005,98118,47.5355,-122.28299999999999,0,2014,9,0,0,0,0,0
14257,490000,3,2.5,7363,2.0,0,3,9,3080,0,2006,98055,47.4473,-122.205,1,2014,8,0,0,0,0,0
14258,580000,3,2.0,4800,1.0,0,4,7,1020,1020,1925,98126,47.5561,-122.37700000000001,0,2014,89,1,0,0,0,0
14259,765000,3,2.5,8444,2.0,0,3,10,2700,0,1992,98006,47.5597,-122.113,1,2014,22,0,0,0,0,0
14260,350000,3,2.25,47916,1.0,0,3,7,1580,0,1979,98024,47.5583,-121.852,0,2015,36,0,0,0,0,0
14261,625000,4,2.75,4000,1.0,0,3,7,1190,950,1951,98115,47.6792,-122.287,0,2014,63,1,0,0,0,0
14262,269500,2,1.5,7276,1.0,0,4,6,940,540,1978,98056,47.4942,-122.166,0,2014,36,1,0,0,0,0
14263,1110000,4,3.0,2650,2.0,0,3,9,2180,590,2014,98109,47.6435,-122.354,1,2014,0,1,0,0,0,0
14264,263850,4,2.25,7524,2.0,0,4,8,2300,0,1978,98023,47.313,-122.38799999999999,0,2014,36,0,0,0,0,0
14265,516500,3,2.5,4729,2.0,0,3,7,1480,0,2004,98053,47.6794,-122.03399999999999,0,2015,11,0,0,0,0,0
14266,615000,4,1.5,34000,2.0,0,4,7,2650,0,1930,98028,47.7516,-122.23700000000001,0,2015,85,0,0,0,0,0
14267,945000,4,2.25,9000,1.0,0,5,9,2000,420,1967,98146,47.4884,-122.363,1,2014,47,1,0,0,0,0
14268,850000,4,2.75,5559,2.0,0,3,9,3320,0,2012,98075,47.5607,-122.031,1,2015,3,0,0,0,0,0
14269,695000,3,2.5,45254,2.0,0,3,9,2550,0,2001,98053,47.6498,-121.964,1,2014,13,0,0,0,0,0
14270,340000,4,2.5,5521,2.0,0,3,8,2181,0,2006,98001,47.3503,-122.291,0,2015,9,0,0,0,0,0
14271,727160,7,3.75,5000,2.0,0,3,8,2310,0,1984,98117,47.6781,-122.376,0,2014,30,0,0,0,0,0
14272,405000,5,2.5,5092,2.0,0,3,7,3370,0,2006,98038,47.3594,-122.036,0,2014,8,0,0,0,0,0
14273,360000,4,2.5,7115,2.0,0,3,9,2390,0,1999,98092,47.2593,-122.22200000000001,1,2014,15,0,0,0,0,0
14274,800000,4,2.75,5000,2.0,0,3,9,3260,0,2007,98027,47.5395,-121.99700000000001,1,2015,8,0,0,0,0,0
14275,82000,3,1.0,10426,1.0,0,3,6,860,0,1954,98146,47.4987,-122.34100000000001,0,2014,60,0,0,0,0,0
14276,440000,3,1.75,7641,1.0,0,3,7,1510,840,1978,98034,47.7307,-122.219,0,2014,36,1,0,0,0,0
14277,266000,3,2.5,8547,1.0,0,3,7,1460,480,1989,98030,47.3491,-122.177,0,2014,25,1,0,0,0,0
14278,490000,3,2.75,3128,2.0,0,4,9,1980,0,1979,98008,47.6109,-122.11399999999999,1,2014,35,0,0,0,0,0
14279,265000,4,2.0,10160,1.0,0,4,7,1600,0,1972,98022,47.2015,-122.00299999999999,0,2015,43,0,0,0,0,0
14280,400000,2,2.0,3797,1.5,0,3,7,1450,560,1922,98108,47.5596,-122.315,0,2014,92,1,0,0,1,0
14281,580000,3,1.75,6874,1.0,0,3,7,1300,800,1943,98115,47.6724,-122.279,0,2014,71,1,0,0,0,0
14282,265000,3,1.75,9769,1.0,0,3,8,1340,340,1989,98058,47.4631,-122.126,0,2015,26,1,0,0,0,0
14283,311000,2,1.75,55321,1.0,0,3,8,1180,0,1941,98042,47.3329,-122.09100000000001,0,2014,73,0,0,0,1,0
14284,440000,3,1.5,1413,3.0,0,3,8,1270,0,2007,98115,47.6989,-122.31700000000001,0,2014,7,0,0,0,0,0
14285,342000,4,2.5,6448,2.0,0,3,8,2300,0,2001,98030,47.3813,-122.204,0,2014,13,0,0,0,0,0
14286,515000,3,2.0,5100,1.5,0,5,7,1690,0,1907,98117,47.6801,-122.38,0,2014,107,0,0,0,0,0
14287,1160000,4,2.5,43995,2.0,0,3,10,4240,0,1989,98075,47.6008,-122.044,1,2014,25,0,0,0,0,0
14288,555000,3,1.75,15500,1.0,0,4,7,1570,0,1968,98052,47.6916,-122.12200000000001,0,2014,46,0,0,0,0,0
14289,296000,2,1.0,4680,1.0,0,3,5,750,0,1948,98117,47.6919,-122.37100000000001,0,2015,67,0,0,0,0,0
14290,280000,3,1.0,10881,1.0,0,2,7,920,240,1983,98074,47.6339,-122.03299999999999,0,2015,32,1,0,0,0,0
14291,815000,3,2.0,6000,2.0,0,4,9,1560,750,1926,98199,47.648,-122.395,1,2015,89,1,0,0,0,0
14292,600000,2,2.5,1988,2.0,0,3,9,1530,300,2011,98116,47.5779,-122.40899999999999,1,2014,3,1,0,0,0,0
14293,1060000,4,3.75,9979,2.5,0,3,10,3880,0,2007,98029,47.5408,-121.992,1,2014,7,0,0,0,0,0
14294,1100000,4,2.75,7750,1.0,0,5,8,1710,1700,1958,98116,47.5718,-122.406,0,2014,56,1,0,0,0,0
14295,500000,3,1.0,3400,1.0,0,3,7,1060,160,1927,98117,47.6775,-122.363,0,2014,87,1,0,0,0,0
14296,510000,3,1.75,58341,1.0,0,3,8,1100,960,1982,98070,47.4193,-122.439,0,2014,32,1,0,0,0,0
14297,615000,3,2.5,43301,1.0,0,4,8,1930,1050,1978,98077,47.7631,-122.09299999999999,0,2015,37,1,0,0,0,0
14298,190000,1,0.75,77603,1.0,0,1,5,780,0,1945,98058,47.4396,-122.104,0,2015,70,0,0,0,0,0
14299,272000,5,1.5,6300,1.0,0,4,7,1560,990,1959,98056,47.5014,-122.17200000000001,0,2014,55,1,0,0,0,0
14300,479900,3,2.0,12150,1.0,0,3,9,1980,0,1994,98042,47.3657,-122.152,1,2014,20,0,0,0,0,0
14301,590000,3,1.75,6120,1.0,0,3,8,1380,800,1949,98199,47.6501,-122.405,0,2015,66,1,0,0,0,0
14302,580000,4,2.5,6268,2.0,0,3,9,2840,0,1998,98028,47.7386,-122.235,1,2014,16,0,0,0,0,0
14303,400000,4,1.75,189486,2.0,0,3,8,2670,0,1972,98092,47.2585,-122.061,0,2014,42,0,0,0,0,0
14304,455000,5,2.0,13970,1.0,0,4,7,1120,750,1969,98027,47.5243,-122.042,0,2015,46,1,0,0,0,0
14305,461000,3,1.75,8666,2.0,0,4,6,2400,1200,1948,98033,47.6893,-122.167,0,2014,66,1,0,0,0,0
14306,353500,4,2.25,9602,2.0,0,3,7,1760,0,1987,98058,47.4248,-122.15799999999999,0,2014,27,0,0,0,0,0
14307,340000,5,2.0,8220,1.0,0,3,7,1750,0,1956,98155,47.7694,-122.321,0,2014,58,0,0,0,0,0
14308,259875,3,1.0,21303,1.0,0,3,6,1250,0,1970,98053,47.6625,-122.059,0,2014,44,0,0,0,0,0
14309,547000,4,1.0,2800,1.5,0,4,7,1200,520,1926,98115,47.6743,-122.29899999999999,0,2014,88,1,0,0,0,0
14310,560000,3,2.0,216777,1.0,0,3,8,2560,0,1986,98092,47.295,-122.086,0,2014,28,0,0,0,0,0
14311,215000,5,1.5,7958,1.5,0,3,7,1980,0,1962,98058,47.4571,-122.17,0,2014,52,0,0,0,0,0
14312,280000,3,2.0,7633,1.0,0,3,7,1280,0,1991,98038,47.3883,-122.05,0,2015,24,0,0,0,0,0
14313,434500,3,1.75,7965,1.0,0,4,7,1650,0,1967,98034,47.7335,-122.193,0,2015,48,0,0,0,0,0
14314,355000,1,1.75,20339,1.0,0,4,4,550,200,1946,98059,47.4756,-122.09,0,2014,68,1,0,0,0,0
14315,750000,3,2.0,2825,1.0,0,3,7,1040,800,1920,98112,47.6428,-122.302,0,2015,95,1,0,0,0,0
14316,490000,3,1.0,8190,1.0,0,4,7,1010,900,1946,98117,47.696999999999996,-122.365,0,2014,68,1,0,0,0,0
14317,375000,3,3.25,1227,3.0,0,3,8,1370,0,2007,98103,47.6964,-122.34100000000001,0,2014,7,0,0,0,0,0
14318,315000,4,2.25,9163,2.0,0,3,8,1880,0,1981,98058,47.4362,-122.165,0,2014,33,0,0,0,0,0
14319,385000,4,3.0,5102,1.0,0,3,7,1350,740,1994,98106,47.5427,-122.35600000000001,0,2014,20,1,0,0,0,0
14320,1140000,4,2.75,8103,1.0,0,3,9,1970,1400,1970,98136,47.5232,-122.383,1,2014,44,1,0,0,0,1
14321,555000,4,2.25,2300,1.0,0,3,7,860,860,1940,98116,47.5762,-122.412,0,2014,74,1,0,0,0,1
14322,240000,3,2.25,2820,2.0,0,3,7,1481,0,2012,98002,47.3457,-122.21700000000001,0,2014,2,0,0,0,0,0
14323,1500000,4,3.5,12426,2.0,0,3,12,3420,990,1996,98006,47.5518,-122.10700000000001,1,2014,18,1,0,0,0,0
14324,850000,3,3.5,7050,1.0,0,3,8,1570,1500,1928,98125,47.7076,-122.27600000000001,0,2015,87,1,1,0,0,0
14325,369950,3,2.0,4000,1.0,0,5,6,800,720,1943,98106,47.531000000000006,-122.351,0,2015,72,1,0,0,0,0
14326,577000,3,2.5,5238,2.0,0,3,8,2560,0,2001,98053,47.6887,-122.04,0,2014,13,0,0,0,0,0
14327,599000,4,4.75,11000,1.0,0,4,7,1840,1860,1962,98028,47.768,-122.251,0,2014,52,1,0,0,0,0
14328,826000,3,1.5,5000,1.5,0,3,9,1890,0,1929,98109,47.6312,-122.353,1,2014,85,0,0,0,0,0
14329,150000,3,1.0,7680,1.5,0,3,6,820,0,1910,98106,47.528,-122.359,0,2014,104,0,0,0,0,0
14330,320000,4,2.25,9020,2.0,0,3,8,2190,0,1978,98032,47.3742,-122.28399999999999,0,2014,36,0,0,0,0,0
14331,518000,4,2.5,13760,2.0,0,3,8,2830,0,1993,98019,47.7334,-121.97,0,2014,21,0,0,0,0,0
14332,465000,4,2.25,7701,1.0,0,4,7,1470,670,1977,98034,47.7213,-122.171,0,2014,37,1,0,0,0,0
14333,336500,3,2.25,3433,2.0,0,4,7,1420,0,1981,98034,47.7245,-122.163,0,2014,33,0,0,0,0,0
14334,352500,2,2.5,2399,2.0,0,3,7,1180,390,2009,98106,47.5488,-122.36399999999999,0,2015,6,1,0,0,0,0
14335,810000,5,3.5,9600,2.0,0,3,9,2550,1000,1998,98118,47.5484,-122.26899999999999,1,2014,16,1,0,0,0,0
14336,546000,2,1.0,12856,1.0,0,4,6,1200,0,1948,98027,47.5321,-122.03399999999999,0,2015,67,0,0,0,0,0
14337,330000,4,2.0,9100,1.0,0,3,7,1040,550,1967,98058,47.4465,-122.156,0,2014,47,1,0,0,0,1
14338,432000,3,2.0,6380,1.0,0,4,7,700,700,1924,98125,47.7015,-122.316,0,2015,91,1,0,0,0,0
14339,625500,2,1.0,7439,1.0,0,4,6,1300,860,1953,98115,47.6981,-122.286,0,2015,62,1,0,0,0,0
14340,515000,3,2.5,5280,1.0,0,4,7,910,910,1949,98117,47.6892,-122.375,0,2015,66,1,0,0,0,0
14341,485000,3,1.75,10089,1.0,0,4,8,1330,700,1976,98027,47.5217,-122.05,0,2015,39,1,0,0,0,0
14342,600000,4,3.5,70407,2.0,0,3,10,2710,1590,1992,98058,47.4472,-122.09200000000001,1,2014,22,1,0,0,0,0
14343,268500,4,1.75,7500,1.0,0,4,7,1080,340,1981,98031,47.4025,-122.176,0,2014,33,1,0,0,0,0
14344,550000,3,2.75,13252,1.0,0,5,8,1240,720,1975,98006,47.5582,-122.139,0,2014,39,1,0,0,0,0
14345,507500,3,1.75,9594,1.0,0,3,8,1190,800,1977,98052,47.6617,-122.137,0,2014,37,1,0,0,0,0
14346,589000,3,2.5,5663,2.0,0,3,8,2320,0,2003,98027,47.538999999999994,-122.07,0,2014,11,0,0,0,0,0
14347,309950,4,2.75,5000,2.0,0,3,7,2310,0,2006,98038,47.3614,-122.035,0,2014,8,0,0,0,0,0
14348,425000,2,1.0,6835,1.0,0,3,7,1010,140,1922,98118,47.5567,-122.273,0,2014,92,1,0,0,0,0
14349,438000,3,1.75,9885,1.0,0,4,7,1030,960,1978,98052,47.6722,-122.162,0,2014,36,1,0,0,0,0
14350,538500,3,3.5,4270,2.0,0,3,8,2500,0,2000,98065,47.536,-121.87700000000001,0,2014,14,0,0,0,0,0
14351,1000000,4,1.5,4560,1.5,0,4,8,2100,0,1912,98103,47.6497,-122.336,0,2015,103,0,0,0,0,0
14352,277500,3,2.0,22100,2.0,0,4,7,1260,0,1981,98023,47.2772,-122.354,0,2014,33,0,0,0,0,0
14353,590000,5,1.0,6710,1.5,0,3,7,1840,0,1920,98126,47.5686,-122.37799999999999,0,2015,95,0,0,0,0,0
14354,1070000,2,1.75,9466,2.0,0,3,8,1890,0,1987,98004,47.6144,-122.211,0,2014,27,0,0,0,0,0
14355,365000,3,1.75,7205,1.5,0,3,7,1290,0,1971,98034,47.7329,-122.23700000000001,0,2014,43,0,0,0,0,0
14356,633000,5,2.75,30570,2.0,0,3,11,3630,0,2000,98058,47.4243,-122.09700000000001,1,2014,14,0,0,0,0,0
14357,486000,4,2.5,39449,1.0,0,3,7,1420,730,1978,98024,47.5531,-121.89200000000001,0,2014,36,1,0,0,0,0
14358,249000,3,1.0,10296,1.0,0,4,6,1090,0,1950,98028,47.7743,-122.26,0,2014,64,0,0,0,0,0
14359,450000,3,1.0,3737,1.5,0,4,6,1360,0,1910,98107,47.6751,-122.36200000000001,0,2014,104,0,0,0,0,0
14360,282500,3,2.25,7150,2.0,0,4,7,1670,0,1990,98042,47.3603,-122.088,0,2014,24,0,0,0,0,0
14361,700000,4,1.75,6500,1.0,0,3,7,1250,480,1945,98115,47.6982,-122.28200000000001,0,2014,69,1,0,0,0,0
14362,280000,4,1.5,6386,1.0,0,3,7,1140,800,1954,98118,47.5533,-122.285,0,2014,60,1,0,0,0,0
14363,359000,3,2.25,7218,1.0,0,3,7,1230,420,1985,98133,47.7237,-122.335,0,2014,29,1,0,0,0,0
14364,422000,2,1.75,2609,1.0,0,4,7,920,400,1938,98117,47.6878,-122.366,0,2014,76,1,0,0,0,0
14365,248000,3,1.75,19501,1.0,0,4,8,1270,570,1972,98003,47.3364,-122.318,0,2015,43,1,0,0,0,0
14366,384500,2,1.0,5236,1.0,0,4,6,1130,0,1942,98146,47.5103,-122.38600000000001,0,2015,73,0,0,0,0,0
14367,591000,3,1.75,2400,1.0,0,5,7,870,810,1922,98122,47.6155,-122.3,0,2014,92,1,0,0,0,0
14368,915000,3,2.25,2750,2.0,0,5,8,1580,810,1925,98109,47.6339,-122.354,0,2015,90,1,0,0,0,0
14369,209950,2,1.0,6250,1.0,0,4,6,840,210,1943,98168,47.5024,-122.333,0,2015,72,1,0,0,0,0
14370,403250,2,1.5,8137,1.0,0,3,7,1130,300,1934,98125,47.7307,-122.29,0,2014,80,1,0,0,0,0
14371,275000,1,1.0,4800,1.0,0,3,5,520,0,1930,98106,47.5533,-122.363,0,2014,84,0,0,0,0,0
14372,426000,2,2.5,2657,2.0,0,4,8,1550,0,1987,98033,47.7034,-122.18799999999999,0,2015,28,0,0,0,0,0
14373,329950,4,2.25,8874,2.0,0,3,8,2140,0,1986,98092,47.2654,-122.21700000000001,0,2015,29,0,0,0,0,0
14374,322000,3,1.0,10181,1.0,0,3,7,960,0,1961,98034,47.7231,-122.229,0,2015,54,0,0,0,0,0
14375,670000,4,2.5,4569,2.0,0,3,9,2095,0,2002,98052,47.6603,-122.087,1,2015,13,0,0,0,0,0
14376,377000,3,2.5,5333,2.0,0,3,8,1870,0,2012,98019,47.7447,-121.984,0,2015,3,0,0,0,0,0
14377,343000,4,1.75,10290,1.0,0,3,7,1340,950,1960,98146,47.5045,-122.369,0,2014,54,1,0,0,0,0
14378,656500,4,2.0,4750,1.0,0,4,7,1460,1250,1919,98115,47.6756,-122.305,0,2014,95,1,0,0,0,0
14379,455000,4,2.25,21000,1.0,0,4,8,1650,800,1954,98166,47.4559,-122.344,0,2014,60,1,0,0,0,0
14380,213000,2,1.0,6089,1.0,0,3,6,750,0,1937,98055,47.475,-122.199,0,2014,77,0,0,0,0,0
14381,2500000,5,3.25,12672,2.0,0,4,11,4140,1480,1916,98144,47.5786,-122.287,1,2014,98,1,0,0,0,0
14382,468000,4,2.5,8400,1.0,0,4,7,1240,860,1976,98072,47.735,-122.17,0,2014,38,1,0,0,0,0
14383,264000,3,1.5,10608,1.0,0,4,7,1820,0,1962,98003,47.3366,-122.306,0,2014,52,0,0,0,0,0
14384,552500,3,2.25,4025,2.0,0,4,8,1760,940,1907,98122,47.6074,-122.294,0,2014,107,1,0,0,0,0
14385,358000,2,2.5,987,2.0,0,3,7,1002,276,2007,98136,47.5532,-122.381,0,2014,7,1,0,0,0,0
14386,340000,4,2.5,4805,2.0,0,3,8,1954,0,2005,98055,47.4297,-122.19,0,2014,9,0,0,0,0,0
14387,702000,4,2.5,5876,2.0,0,3,7,3280,0,2004,98053,47.6802,-122.03399999999999,0,2015,11,0,0,0,0,0
14388,240000,2,1.0,45302,1.0,0,4,5,1120,0,1932,98045,47.5105,-121.77,0,2015,83,0,0,0,0,0
14389,835000,4,2.0,6960,1.5,0,5,8,1910,0,1941,98103,47.6893,-122.348,0,2014,73,0,0,0,0,0
14390,323000,3,1.75,14850,1.0,0,4,7,2100,0,1963,98042,47.3622,-122.059,0,2014,51,0,0,0,0,0
14391,625000,4,2.5,34335,2.0,0,3,9,2601,0,1995,98072,47.742,-122.087,1,2014,19,0,0,0,0,0
14392,180000,3,1.0,8863,1.0,0,4,6,1010,0,1990,98022,47.1955,-121.999,0,2014,24,0,0,0,0,0
14393,480000,5,2.0,21562,1.0,0,3,8,1560,200,1959,98028,47.7597,-122.26299999999999,0,2014,55,1,0,0,0,0
14394,473000,3,1.0,10000,1.0,0,4,7,1280,0,1954,98006,47.5716,-122.139,0,2014,60,0,0,0,0,0
14395,508500,4,1.5,6750,1.5,0,4,7,1800,0,1950,98115,47.6868,-122.285,0,2014,64,0,0,0,0,0
14396,475000,3,2.5,7210,2.0,0,3,8,2600,0,1989,98059,47.5123,-122.15100000000001,0,2014,25,0,0,0,0,0
14397,222000,2,1.0,6893,1.0,0,3,7,830,0,1950,98125,47.7234,-122.32799999999999,0,2015,65,0,0,0,0,0
14398,485000,4,2.75,8956,1.0,0,4,7,1500,1060,1968,98034,47.7278,-122.177,0,2014,46,1,0,0,0,0
14399,539000,3,2.5,3200,1.5,0,5,7,1280,890,1923,98103,47.6543,-122.34700000000001,0,2014,91,1,0,0,0,0
14400,660000,3,1.75,5750,1.5,0,5,7,1320,0,1918,98116,47.5848,-122.391,0,2014,96,0,0,0,0,0
14401,265000,2,1.0,2828,2.0,0,3,7,1290,0,2008,98053,47.6968,-122.025,0,2014,6,0,0,0,0,0
14402,207000,3,1.5,11100,1.0,0,3,7,1460,0,1956,98003,47.3253,-122.29799999999999,0,2014,58,0,0,0,0,0
14403,400000,3,2.25,2692,2.0,0,3,7,1500,0,1986,98034,47.7159,-122.20299999999999,0,2015,29,0,0,0,0,0
14404,675000,3,2.0,5973,1.0,0,5,6,1010,0,1942,98033,47.6652,-122.20200000000001,0,2014,72,0,0,0,0,0
14405,1170000,5,2.75,12031,1.0,0,5,9,1600,1490,1968,98040,47.5342,-122.226,1,2015,47,1,0,0,0,0
14406,309900,5,2.5,17825,1.0,0,4,7,1400,700,1974,98092,47.3094,-122.191,0,2014,40,1,0,0,0,0
